bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,clim_air_temp_max,clim_air_temp_mean,clim_air_temp_min,clim_annual_rainfall,clim_drought_index,clim_evap_p,clim_evap_r,clim_R_factor,clim_rain_frl,clim_rain_her,clim_rain_som,clim_rain_win,clim_soil_moisture,clim_soil_temperature,clim_veg_begin,clim_veg_end,clim_water_balance,DBG_buek250_mg,DBG_FK10dm1000_250,DBG_FOBIP3dm1000_250,DBG_FSMCu3dm1000_250,DBG_gmk1000_250,DBG_GWS1000_250,DBG_humus1000_ob,DBG_ka1000_250,DBG_LD1000_250,DBG_lkwe1000_250,DBG_NFKWe1000_250,DBG_OAAcker1000_250,DBG_pegwasser1000_250_v10,DBG_pegwind1000_250_v10,DBG_PhysGru1000_250,DBG_sqr1000_250_v10,DBG_swr1000_250,DBG_thlf1000_lea,DBG_we1000_250,DBG_WVPFL1000_250,DEM,DEM_aspect,DEM_CaAre,DEM_CaSlo,DEM_ConvergenceIndex,DEM_CONVEXITY,DEM_DEMSTDDEV,DEM_DEVMEAN,DEM_DiffuseInsolation,DEM_DirectInsolation,DEM_DownslopeDistanceGradient,DEM_Flowaccu,DEM_FlowDir,DEM_FlowPathLength,DEM_FlowWidth,DEM_GCURV,DEM_LSFactor,DEM_MCA,DEM_MidSlope,DEM_MRVBF,DEM_NegOpen,DEM_NormHight,DEM_pl_curv,DEM_PosOpen,DEM_pr_curv,DEM_slope,DEM_SlopeLength,DEM_Slophight,DEM_Standhight,DEM_Sur_area,DEM_Tcurv,DEM_TRI,DEM_Valleydepth,DEM_WindEffect,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,ISRIC_SoilBD,ISRIC_SoilClay,ISRIC_SoilpH,ISRIC_SoilSand,ISRIC_SoilSOC,ISRIC_SoilTexture,ISRIC_SoilUSDA,ISRIC_SoilWater,L8_AFVI,L8_ARVI,L8_B10,L8_B11,L8_B2,L8_B3,L8_B4,L8_B5,L8_B6,L8_B7,L8_CAR,L8_CLG,L8_CSI,L8_EVI,L8_FE2,L8_FE3,L8_FEO,L8_FES,L8_GARV,L8_GVMI,L8_NDVI,L8_SBL,L8_SCI,L8_SLAI,L8_SR,Land_CORINE,Land_Forest,MODIS_AFVI,MODIS_ARVI,MODIS_BRI,MODIS_CLG,MODIS_CSI,MODIS_EVI,MODIS_FE2,MODIS_FE3,MODIS_FEO,MODIS_FES,MODIS_GARV,MODIS_GVMI,MODIS_NDVI,MODIS_SBL,MODIS_SCI,MODIS_SLAI,MODIS_SR,MODIS_sur_refl_b01,MODIS_sur_refl_b02,MODIS_sur_refl_b03,MODIS_sur_refl_b04,MODIS_sur_refl_b05,MODIS_sur_refl_b06,MODIS_sur_refl_b07,S2_AFVI,S2_ARVI,S2_B11,S2_B12,S2_B2,S2_B3,S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,S2_B8A,S2_BRI,S2_CLG,S2_CSI,S2_EVI,S2_FE2,S2_FE3,S2_FEO,S2_FES,S2_GARV,S2_GVMI,S2_NDVI,S2_SBL,S2_SCI,S2_SLAI,S2_SR,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,GPS_LAT,GPS_LONG
81,85,31,6626,225,-43,268,164,7,164,-6,1056,131,59,29,381,184,381,198,129.8920441,87.88626862,40.22121811,1137.333618,5.226027489,504.5432434,424.1856384,151.1630859,271.5419006,253.8613281,389.8395996,224.0746918,95.60629272,109.0457153,87.36923218,310.0228271,605.250061,212,306.7289734,0.618997693,5,2022,6,7.994905949,0,1.422324538,5.457101345,120.354187,195.0844727,35.61162949,0.588906646,20,67.44502258,595.0010376,0.921323478,9.672832489,783.3113403,585,0.52437669,3.29E-07,1.570577741,2.071265936,40.5507164,2.046837568,0.006064245,0.55249697,0,1.57066834,1.43E-06,16,0.001397207,0.000330647,542890.75,0.544259131,3.29E-07,0.096465752,0,0.026389726,0.451767117,0,0.394068927,0,747905.3125,0.000489188,8.722194672,150.8287354,0.000538989,1.42299E+12,1.3787328,10.58464336,1.278978705,761017.6875,679489.4375,597031.6875,257512.5313,34715.68359,126083.4219,430376.0625,625784.5625,333291.7813,121.2732239,19.21964455,55.6271286,34.13896561,7.105018616,7,191.2575684,32.46203232,3429.919189,0.639181197,2908,2898.998047,420.999176,718.9425049,604.9580078,3430.178955,1822.908203,1049.913452,1.003105164,3.771144867,0.1793046,0.578573763,1.494498491,0.84145534,0.53143239,0.575955212,0.872921288,0.531301975,0.700154901,-3456.543945,-0.037461877,0.755615354,5.670110703,13.61887455,0,4445.888672,-0.005624198,3408.708496,0.271564126,-0.020897457,0.093394525,1.644748211,0.941700995,0.927781701,0.628208041,1.34748745,0.263558567,0.149039149,-3456.543945,-0.037461877,0.755615354,1.350284338,3292.838623,4446.268555,3433.399902,3496.692383,4125.166504,2591.462646,1458.75,0.067463487,0.525612414,0.213086367,0.126891807,0.106398389,0.108097062,0.087300196,0.132747188,0.254906118,0.321792215,0.305099517,0.352596313,0.101039454,2.261849165,-0.098597482,0.169831142,1.598100901,0.80760932,0.604335189,0.595494747,1.169459581,0.509942532,0.603087544,0.143075839,-0.246622279,1.646169305,4.038894653,10,20,41,39,5.93,5.35,22.5,1,2.4,45.6,76.9,11.5,47.7547,9.6403
86,84,33,6155,223,-26,249,164,40,164,7,712,76,42,17,222,139,222,160,132.0054016,96.67346954,53.00540161,765.7313843,3.25,502.8045349,363.5575867,84.89649963,153.3395691,189.0093079,223.998703,202.3384705,83.78337097,107.1952362,84.00469971,310,182.0291748,282.9512634,496.2884521,0.1559183,4.999799728,1012,2.69439888,4.286125183,15.48358727,1.556034565,11.97463322,128.0170288,10.28771591,2.78109169,4.214796066,8.581683159,48.55418777,296.1324768,1.483199358,4.455030918,594.2571411,41,0.666915596,1.37E-07,1.322669744,-4.634340286,34.63344955,0.602630734,-0.056850184,0.671177804,0,1.570762038,1.62E-05,64,0.000293637,0.000329537,-2394686,0.351329416,2.16E-07,0.975212157,0.010865444,0.51377362,0.012393917,0,0.298055947,0,262382.5313,0.000113238,0.070567667,-204.2204132,0.000190561,8.53424E+11,0.534119844,5.623166561,1.182498813,177016.3281,239356.4219,286686.0938,537936.4375,586753.3125,586124.25,319052.125,143691.1563,254295.5625,132.1079712,8.501547813,58.89029694,69.04457092,8.278345108,9,93.73043823,29.33503532,2682.118408,0.614634931,2948.999023,2934.999756,329.053894,584.5205078,512.5095825,2682.439453,1922.159546,1102.109131,1.004769802,3.589128017,0.217993885,0.554478288,1.551367283,0.876803398,0.71657145,0.573370278,0.839170992,0.417582244,0.679175138,-3804.898438,-0.036031041,0.728970528,5.233930111,12.09269905,0,4708.152832,-0.015426435,3699.737793,0.23640728,-0.02628446,0.087822214,1.691999197,0.93147099,0.930444062,0.66465956,1.54038775,0.235773414,0.140661165,-3804.898438,-0.036031041,0.728970528,1.327370644,3547.263184,4708.533203,3738.772705,3808.238037,4381.026855,2911.891357,1808.511597,-0.197879285,0.288605481,0.180710882,0.13251543,0.108302809,0.088401906,0.080904059,0.092905834,0.14860934,0.167110533,0.167710975,0.189008951,0.093255676,1.138064146,-0.144808426,0.078156851,1.793782473,0.915184557,0.956096947,0.733300805,1.74851501,0.309141517,0.400517523,-0.005160794,-0.022444209,0.885621786,2.336210966,2,4,9,87,5.6,4.98,40.1,0,2.3,36.6,152.5,10.6,53.00591,9.56811
86,83,33,6132,223,-25,248,164,40,164,7,706,75,42,17,221,140,221,158,133.552002,97.03236389,54.03164673,806.197998,3.411426306,503.2042542,362.7849121,73.1517334,164.2606506,199.6786804,228.1880341,216.0469666,83.63961792,107.2896881,83.96810913,310,223.6408691,108,270.1732788,1,5,1019.175842,6,6,0,1.534290671,8.788279533,121.0706787,8.083725929,1.788966417,3,20,65.47322083,326.535614,1.607621789,5.881654739,553.8583984,59,-0.999643028,1.46E-07,1.467202425,-2.954411983,37.82417297,1.047075748,0.042812403,0.625735044,0,1.570752501,2.44E-07,128,0.00048612,0.000315208,-217660.5313,0.389659435,1.72E-07,0.741770446,0,0.055414744,0.870885253,-1101513600,0.389425069,3029162240,473016.8438,0.000174926,1.474776864,24.68451118,0.000301304,4.89063E+11,0.817530036,0.218645886,1.25599134,195018.625,244125.25,283700.8438,521843.6563,568764.875,568519.3125,306824.9375,147898.3125,236427,137.8109894,7.021998882,61.32856369,69.57371521,4.975194931,9,18,27.89683533,2864.761719,0.582005501,2933.500732,2920.500977,357.5450745,581.0361328,605.034668,2865.064453,1884.430664,1225.411011,1.004451156,3.930957317,0.257110745,0.523379505,1.388043284,1.041303039,0.657727122,0.650281847,0.8044734,0.400854468,0.651286781,-3875.979492,-0.035769578,0.704093516,4.735372543,12,0.207597449,4507.04834,-0.031662084,3555.316406,0.266957283,-0.017033763,0.078680933,1.663795233,0.981844068,0.930931389,0.693180621,1.292180657,0.215588436,0.126784548,-3875.979492,-0.035769578,0.704093516,1.290385485,3493.086914,4507.428711,3614.149902,3557.679932,4196.106934,2908.659912,1774.75,0.008789063,0.502588034,0.148410082,0.075408101,0.109501176,0.091404371,0.071801446,0.105806075,0.200316653,0.239005685,0.242814541,0.272907794,0.092196733,1.985719204,-0.207938135,0.139151677,1.549329281,0.78553623,0.543810368,0.508106351,1.524322152,0.592548072,0.583408594,0.100584328,-0.295495927,1.853872776,3.800867558,5,8,25,67,6.37,5.93,28.4,0,1.6,58.7,132.8,8.7,52.84398,9.56963
91,87,32,6553,235,-29,264,173,17,173,6,710,84,47,20,230,144,230,155,135.0080719,95.0080719,48.02830124,693.5394287,3.107803822,518.914978,380.7655945,94.02877808,157.4471436,170.4463501,195.5088959,171.1221466,85.74783325,111.1377335,85.02519989,308.9931641,114.443161,206,353.4811096,1,5,3300.512207,6,5,0,1.627062082,4.023564339,148.5897369,38.43061829,35.9685936,0.999997675,20,70.89248657,209.12883,1.419999957,9.005530357,532.1109009,365,0.946720481,2.93E-07,1.570630074,4.026413918,42.77187347,2.272657156,0.128955185,0.565598965,0,1.570684075,3.87E-07,2,0.001982342,0.000326801,4899463,0.540250897,2.94E-07,0.742439151,0,0.007408642,0.871219575,0,0.446743697,1376891904,604761.875,0.000523673,17.770298,288.3433228,0.000404242,3.93836E+12,1.456764221,2.626738787,1.007023692,572885.4375,507565.8125,440935.8438,253611.2188,193085.0469,215826.8906,288550.9375,444146.0313,147362.8594,130.4989624,30.88635063,69.96905518,17.41638184,4.742390156,4.999159336,18,28.32872581,2449.100586,0.278360814,2985.5,2968,547.499939,896.4998779,1070.499878,2449.5,2469,1809,1.005896211,1.732292652,0.323238581,0.274717659,1.575977087,1.194088101,1.007960796,0.732685268,0.49614656,0.150419638,0.391761392,-3750.853516,-0.042391267,0.731265426,2.288183451,12,0,4770.175293,-0.00846564,3549.408936,0.344753265,6.71E-05,0.09177541,1.622360468,1.000861406,0.918665349,0.67839843,0.999221385,0.232124746,0.146610558,-3750.853516,-0.042391267,0.731265426,1.343595862,3550.585938,4770.552734,3550.109619,3547.530029,4382.541504,2973.109375,1838.257813,-0.149641156,0.246417075,0.222906783,0.143867254,0.115349725,0.108298108,0.109543875,0.130661443,0.1866249,0.212130472,0.205832019,0.235182524,0.111106403,1.171621799,-0.025815986,0.083866008,1.600353718,1.0115031,0.947803319,0.645414412,1.095902205,0.343282908,0.364459038,-0.027722776,-0.026797703,0.928067148,2.146925449,8,42,49,9,7.83,7.26,23.3,87,2.7,19.3,272.9,30,49.4462,9.60017
82,62,28,5855,201,-19,220,93,32,156,9,840,92,46,21,256,148,231,196,121,91,54.34604263,875.4633789,3.770507097,477.9125977,364.5724487,112.1520157,154.0770416,241.6551514,256.2935486,226.1805573,89.07066345,101.9613419,91.62108612,308,299.5087585,83,243.7600555,0.7556656,5,1011,6,6.289451122,0,1.548888087,12.00792503,114.9203262,17.40338516,0.989717126,3.479955196,20,66.76820374,391.6080933,1.51589036,7.244334698,596.4455566,31,1,9.53E-08,0.920714438,7.483689785,32.27963257,0.405165642,0.118329935,0.820598662,0,1.57076335,2.69E-07,64,0.000108509,0.000328453,653086.625,0.232184619,1.70E-07,0.615682662,0,0.332241416,0.807841301,0,0.463580877,-1376891904,185532.4688,6.88E-05,0.465613276,-15.62320137,0.000134747,98112290816,0.298986495,0.110753968,0.957743108,11753.16309,269023.8125,372590.875,710128.625,772592.75,768622.5625,466682.0313,213008.2969,439598.2813,129.8990936,11.81885433,58.27911758,63.27723312,5.663886547,9,18,30.24197388,2938.882813,0.623365521,2917.003906,2906.989502,332.0594788,669.9694214,546.0760498,2939.188965,1965.154297,998.3253174,1.00344491,3.387049198,0.24371703,0.562983155,1.566539526,0.815076053,0.668604255,0.508013725,0.827630997,0.492921293,0.686637223,-4022.107422,-0.047438249,0.738774657,5.382380486,12,0,4963.272461,-0.016132407,3785.175781,0.303777337,-0.007940518,0.087422766,1.616139174,0.983435392,0.909420431,0.65898627,1.10931325,0.250556886,0.140057772,-4022.107422,-0.047438249,0.738774657,1.325737596,3744.064697,4963.647461,3804.000244,3807.128174,4514.04248,2974.691895,1774.252563,-0.01595068,0.404832423,0.19674857,0.124196641,0.117646016,0.106293745,0.097344831,0.130090654,0.220986769,0.260080218,0.247484237,0.291923016,0.10741657,1.746380091,-0.094428137,0.127546206,1.517373204,0.915809572,0.673974156,0.631245434,1.245586634,0.462072909,0.4998568,0.058295429,-0.194761574,1.317690253,2.998854876,13,9,26,66,6.47,5.74,19.1,1,1.8,70.8,186.1,9,54.67707,9.51957
84,66,29,5949,210,-17,227,156,34,160,10,855,91,48,21,255,152,239,202,123.0142288,91,53.00942993,836.7932129,3.667852402,480.7495728,364.627533,99.21286774,147.6295929,232.7833557,252.0726624,206.9726105,88.16666412,103.1126099,90,309,290.2180481,245.2377167,164.3653564,0.999685585,5,1011,3.81684804,6,0,1.53216517,19.7790699,68.1419754,8.716428757,0.362986267,3.500284195,12.722826,63.59462738,413.7833557,1.690000057,4.6361413,563.2598877,15,1,1.12E-07,1.141839027,-6.73160553,35.83359528,0.528880835,-0.08886914,0.746916115,0,1.570765853,1.65E-06,16,0.000247611,0.000320798,-1088381.5,0.292054594,1.77E-07,0.620785236,0,0.320895731,0.189607367,0,0.175765544,1376891904,185532.4688,0.000116271,0.549535453,-164.9524078,0.000134747,6.28267E+11,0.391130865,2.348745584,0.911503434,18269.89453,257364.2188,356236.3125,685717.3125,746616.8125,742953.9375,444167.2188,194101.625,413672.5625,114.6065521,10.48057175,55.73279572,74.88018799,12.16902351,9.365956306,343.6431274,29.78373909,3930.335205,0.725215554,2923.001953,2907.501709,335.0068665,636.5281982,501.5195313,3930.597168,2113.665527,1087.028931,1.005331159,5.175055981,0.199052498,0.667753577,1.54575491,0.787898362,0.537746668,0.51428616,0.903766036,0.56671828,0.773688495,-4277.996582,-0.043451242,0.706909835,7.837376118,17.80109978,0,4701.946777,-0.046911873,3782.925781,0.235827565,-0.007933085,0.070195019,1.635763645,0.983390272,0.916716278,0.675098002,1.142911315,0.235433891,0.11375054,-4277.996582,-0.043451242,0.706909835,1.256700993,3741.800049,4702.32373,3801.642822,3805,4310.696777,2910.142822,1826.661743,0.114202827,0.654751778,0.19661051,0.090403058,0.10060031,0.093102574,0.062298521,0.112901814,0.268036813,0.33334589,0.31987074,0.372539222,0.08692836,3.001384735,-0.235126227,0.203830063,1.737125993,0.669138551,0.527757883,0.459807873,1.317679524,0.621221304,0.713463068,0.223022774,-0.309107959,2.439655304,5.979904652,19,5,10,85,4.82,4.59,95.1,0,5.3,69.7,184.5,19.3,54.44338,9.5223
83,71,30,5919,212,-20,232,154,35,159,9,813,88,46,21,248,144,238,190,127,94,54,863.4439697,3.75,486.1512146,364.6298218,107.0034637,150.5402527,235.2993927,259.7008667,219.9159088,86.91666412,104.7224045,87.90729523,309.5639038,295.4476318,200,771.0906372,0.260806262,4.970346451,112,1.001362443,3,3.88E-06,1.539506912,8.909999847,133.652298,12.47068024,1.685979724,3.227026939,3.004554272,62.25463486,279.8363953,1.029999971,3.000725746,615.3795776,-3,0.540302277,1.94E-07,1.329668522,-7.728203297,39.86117554,0.851819336,-0.14000766,0.669577301,0,1.570759535,3.33E-07,17,0.000500918,0.000305123,870761.9375,0.405956954,2.11E-07,0.099884294,0,1.01870501,0.549942136,0,0.082420401,0,0,0.000242782,0.948598325,-93.735466,7.26E-08,1.06625E+11,0.716162801,0.776307344,0.917618036,49313.60547,246033.6719,337761.7188,655838.5625,714652.625,711401.8125,417025.5625,173390,381781.875,111.9749069,26.58482361,56.43372345,46.24552917,26.4233036,6.274573326,18.0011673,37.84554291,3958.536377,0.728090644,2952.002686,2932.499023,352.0057678,672.4213867,498.9433289,3958.811523,2277.333496,1164.821167,1.006650925,4.887396812,0.172674909,0.670871317,1.64192605,0.742009878,0.575256884,0.511484683,0.914405227,0.545317173,0.776145875,-3582.51709,-0.045242973,0.779928327,7.934391022,18,0,5081.76123,0.018113218,3701.469482,0.356321692,-0.018379923,0.107061893,1.609656096,0.963510215,0.913430691,0.625974536,1.225341439,0.272445142,0.169327542,-3582.51709,-0.045242973,0.779928327,1.407687902,3610.272705,5082.137207,3745.470703,3747,4642.180176,2905.886475,1680.393921,0.139351845,0.683232963,0.207793131,0.093295231,0.106193677,0.098002233,0.059806868,0.114900425,0.289206564,0.355606318,0.353111595,0.396396339,0.090292849,3.044768333,-0.279437691,0.218574107,1.87400353,0.610260248,0.524205446,0.448981315,1.368138552,0.628352344,0.737805963,0.252859861,-0.312159061,2.589097977,6.627940178,19,38,42,20,4.99,4.73,161.3,1,12.5,43.1,101.1,23.1,54.15583,9.52559
84,82,33,6115,219,-27,246,161,37,161,5,744,79,43,17,230,142,230,169,130.0009308,95.92799377,53.00395584,797.711792,3.330043793,498.0549927,363.9117737,101.8627548,157.1434784,195.1444092,235.1795197,212.3962402,85.0015564,106.2358246,85.07281494,310,203.7802429,145.1153259,260.2200928,0.10840188,4.999865055,1012,6,6,0,1.535971165,8.085728645,136.2142944,8.585778236,0.782467604,3,20,65.7816391,249.0430603,1.640654683,7.070566177,581.9943237,39,1,1.09E-07,1.44481957,6.764906883,36.62952805,0.539974928,0.168331102,0.647713423,0,1.570761204,7.53E-07,64,0.000180757,0.00030989,-1306278.375,0.343836993,1.37E-07,0.511701524,0,0.121109381,0.244149238,0,0.322207332,-1376891904,92766.23438,0.000101189,0.34604305,-147.4685822,0.000134747,2.36995E+11,0.509385705,1.071299314,1.306028962,142964.2031,235899.125,297150.0938,569445.75,620806.125,618994.375,342165.6875,139780.0313,288278.9688,130.3801575,7.252008438,57.60742188,74.34642792,8.414419174,9.198365211,20.75878716,26.81678772,2463.951904,0.575786471,2949.499512,2934.999512,392.5196533,581.4874268,530.0369263,2464.279541,1818.528687,1136.562134,1.004940391,3.237889767,0.149061069,0.517541409,1.558284402,0.91151917,0.737955511,0.624989927,0.863865197,0.368734121,0.645971358,-4152.666504,-0.049015172,0.726877987,4.649260044,13.69234276,0,4834.958984,-0.031323932,3766.338867,0.280385613,-0.00431504,0.078870602,1.60964179,0.991667747,0.906550109,0.663217187,1.06324923,0.249038786,0.127073556,-4152.666504,-0.049015172,0.726877987,1.291143775,3745,4835.333496,3777.459717,3776.466553,4383.472168,2907.194092,1774.914307,-0.005722851,0.498445988,0.169408813,0.094414189,0.107101694,0.092202939,0.07440526,0.101108253,0.220190927,0.258697152,0.256886363,0.279794484,0.092210442,2.034550667,-0.180138722,0.140835062,1.576640368,0.806972742,0.605475903,0.557315707,1.422175169,0.536980271,0.579868376,0.101221859,-0.245736554,1.657359242,3.760412693,3,3,17,80,5.66,5.22,41,0,2.2,23.4,29.5,10.2,53.31117,9.5349
89,81,33,6039,222,-21,243,166,44,166,11,676,73,40,18,214,135,214,150,137,102.5864258,60,637.131897,2.583333254,513.9595947,363.9514465,61.23072433,135.2170105,159.7627258,193.5944366,150.1346893,81.92185974,109.3718872,82,310,46.96763611,270.3278809,363.3299866,1,5,777.1220093,6,5,0,1.627317071,4.635000229,235.6199951,12.23475266,0.873821318,1,20,94.28253174,169.0177307,1.340000033,11,609.2471924,54,-0.870482504,1.39E-07,1.235213637,10.44606304,37.37713623,0.659381151,0.172222957,0.675642967,0,1.570757389,3.47E-06,4,0.000245331,0.000328479,-2503306.25,0.351096779,1.71E-07,0.96416837,0,0.385620713,0.01791581,0,0.325762272,-1376891904,146676.2969,0.000123492,0.019337907,-202.6467285,0.000134747,7.85169E+11,0.54121387,1.060038805,1.194386959,246924.875,266139.125,283447.9688,477180.875,517009.6563,517397.7813,273462.5625,168804.5156,185386.7813,132.2788239,12.74225712,69.53207397,29.42983627,3.981623173,8,155.1116333,29.16889191,3204.134766,0.495592356,2932.499756,2916.499023,509.9884033,818.0865479,858.4262695,3204.450684,2241.4104,1395.7677,1.00548625,2.917006969,0.254628867,0.445531666,1.388578892,1.04930985,0.699467897,0.622718513,0.745182395,0.39318043,0.577429354,-3230.495605,-0.070763066,0.755644977,3.732936382,12,0,4829.592285,0.03024403,3313.570068,0.466831207,0.010466754,0.114140734,1.608446598,1.019964576,0.867826819,0.723670244,0.913393676,0.228492483,0.179695755,-3230.495605,-0.070763066,0.755644977,1.438119769,3358.521729,4829.956543,3288.944336,3292.782715,4191.565918,3033.311523,1902.550049,0.052243322,0.470269918,0.214640066,0.142778397,0.121354528,0.113654964,0.098208077,0.143014386,0.256787002,0.2977871,0.291280866,0.343957782,0.111488715,2.026333094,-0.105420731,0.15557155,1.572391748,0.864089668,0.624030292,0.665199161,1.223468423,0.463429362,0.555786252,0.108258396,-0.231504142,1.427290916,3.502336979,12,7,75,18,6.95,6.27,13.5,0,1.5,56.3,281.6,8.6,52.37654,9.54469
85,81,32,6306,222,-29,251,165,13,165,3,704,79,43,18,221,138,221,155,127.0616455,88.85605621,43.09488678,724.6917114,3.313100815,492.5901794,357.7614136,73.60292053,163.4392242,179.3284454,215.3866272,168.360199,85.61212158,104.696991,88.86502838,308.0855713,186.9727173,538,119.6699142,0.002701262,4.022866726,3302.921143,5.929823399,7,0.817145646,1.592469335,9.686288834,75.30969238,17.66500282,146.2795105,0.852653801,4.576538563,48.64780426,240.4191132,2.109999895,4.56307745,521.814209,334,0.243154794,3.35E-07,1.570703268,5.747751713,48.57789993,3.95274663,0.157691911,0.567499101,0,1.570726037,3.14E-07,16,0.004053634,0.000325957,19482718,0.556571543,3.35E-07,0.865243375,0,0.006787331,0.932621658,1302465408,0.629863024,-2828210432,1075848.375,0.000508561,132.7128601,286.9148254,0.000819636,6.57254E+13,2.466079473,9.587992668,1.349625468,386856.7188,354127.3125,322158.8125,363226.0625,377576.3125,382773.2813,228048.2656,273288.0313,54358.98047,113.3708191,14.66398335,50.85843277,46.13629913,8.066360474,7.193307877,236.8523254,28.86909103,2744.311279,0.790350556,2947.994629,2930.49585,196.5049133,319.5154419,256.0061035,2744.524658,1128.556763,465.0357971,1.005971313,7.589646339,0.13149114,0.740643859,1.417518616,0.801232338,0.411202997,0.412062377,0.952102244,0.710216701,0.829359472,-4338.080566,-0.020228958,0.689505637,10.72054386,23.085886,92.54518127,4501.481445,-0.062994435,3723.171143,0.203065157,-0.008155141,0.061348133,1.648073912,0.984316528,0.960344255,0.658243597,1.173229933,0.225391939,0.100004755,-4338.080566,-0.020228958,0.689505637,1.222234011,3683.3125,4501.869629,3743.882324,3742,4323.344727,2845.813965,1776.719971,0.015514761,0.661102951,0.110810168,0.044256311,0.083200075,0.064554885,0.040105507,0.065553986,0.16100198,0.213505179,0.214736447,0.245232716,0.065059043,2.798825026,-0.34949407,0.152910441,1.790092945,0.621262133,0.451857209,0.399388552,1.626450896,0.686163485,0.718891442,0.1489795,-0.377545923,2.906915903,6.11468935,6,5,31,64,3.7,3.16,55.9,0,2.2,0,55.8,8.7,51.11839,9.55724
81,83,32,6323,218,-37,255,160,8,160,-2,695,80,42,20,221,131,221,147,129.0814362,90.12840271,45.13947296,694.4742432,3.264409304,497.7478638,357.7633362,74.03865051,156.9087219,168.1165314,201.9064178,168.1604919,84.87654114,105.8516846,87.88321686,307.9539185,150.1044006,410,162.5632477,0,4.79571104,3285.733398,6,5,0,1.594946623,8.848441124,92.64563751,20.27349472,67.37800598,1.987083554,5.545620441,44.61254883,270.8927307,2.039999962,5.177362442,508.9350891,352,0.459442675,5.21E-07,1.530148268,0.231963903,46.6763916,2.707427979,-0.064167798,0.57557112,0,1.570656776,4.41E-07,64,0.002194129,0.000343971,7618118.5,0.623492539,5.26E-07,0.808695138,0,0.006512605,0.904347539,189916128,0.539553642,-1186975872,999122.9375,0.000926089,54.20605087,299.4909058,0.000725636,1.49191E+13,1.716829181,5.7333498,1.26392889,422858,381815.7188,340813.875,337096.9688,341779.25,348818.6875,229078.75,304798.625,34797.51563,125.7137146,18.93381882,57.75603104,35.28648758,4.342015266,7,246.6396332,30.48963547,2757.263428,0.512201726,2940.999756,2928.499512,394.0120239,683.0288086,707.5233765,2757.547363,1656.017578,984.5064087,1.004268527,3.037234306,0.284613043,0.459996939,1.322402358,1.035861731,0.600540042,0.594502389,0.73743099,0.473821133,0.591625392,-4365.260254,-0.042736091,0.710401416,3.897464752,16.98046112,6.600578308,4770.222656,-0.048503838,3824.571533,0.255773544,-0.007973436,0.069314696,1.607707739,1.002020359,0.918030858,0.664165199,1.134416342,0.242455557,0.112389877,-4365.260254,-0.042736091,0.710401416,1.253241539,3806.608643,4770.600098,3867.800049,3798.93335,4379.558105,2908.75,1742.918945,0.043518573,0.510799646,0.162041157,0.083923772,0.099800602,0.090752631,0.078250088,0.110006027,0.227747202,0.268501759,0.273060054,0.303855598,0.090035692,2.348173857,-0.121035829,0.151245028,1.435972929,0.86223489,0.533283412,0.517916381,1.225008965,0.590673506,0.590427041,0.116055384,-0.304390281,1.873640895,3.883134365,3,9,30,61,6.48,6.08,14.7,1,1.5,85.6,160,7.4,50.79484,9.56021
